app,time,tot_time
com.mcdonalds.mobileapp,3316,0
com.netflix.mediaclient,3498,0
com.discord,3315,0
com.duolingo,3461,0
com.ebay.mobile,3468,0
com.outfit7.talkingnewsfree,3315,0
com.pinterest,3413,0
tv.twitch.android.app,3332,0
kjv.bible.kingjamesbible,3407,0
com.tinder,3567,0
com.expedia.bookings,3485,0
com.indeed.android.jobsearch,3353,0
com.contextlogic.wish,3411,0
com.alibaba.intl.android.apps.poseidon,3447,0
com.meditation.deepsleep.relax,3325,0
me.lyft.android,3339,0
com.yahoo.mobile.client.android.mail,3349,0
com.linkedin.android,3373,0
com.yahoo.mobile.client.android.finance,3404,0
tv.pluto.android,3338,0
com.gamma.scan,3590,0
org.telegram.messenger.web,3354,0
com.whatsapp,3671,0
com.instagram.android,3469,0
com.facebook.orca,3634,0
com.zzkko,3414,0
com.disney.disneyplus,3307,0
com.snapchat.android,3366,0
com.facebook.lite,3439,0
com.ubercab,3368,0
com.mcdonalds.mobileapp,3415,0
com.netflix.mediaclient,3431,0
com.discord,3333,0
com.duolingo,3372,0
com.ebay.mobile,3496,0
com.outfit7.talkingnewsfree,3364,0
com.pinterest,3366,0
tv.twitch.android.app,3323,0
kjv.bible.kingjamesbible,3371,0
com.tinder,3312,0
com.expedia.bookings,3478,0
com.indeed.android.jobsearch,3271,0
com.contextlogic.wish,3416,0
com.alibaba.intl.android.apps.poseidon,3572,0
com.meditation.deepsleep.relax,3711,0
me.lyft.android,3526,0
com.yahoo.mobile.client.android.mail,3365,0
com.linkedin.android,3402,0
com.yahoo.mobile.client.android.finance,3615,0
tv.pluto.android,3416,0
com.gamma.scan,3385,0
org.telegram.messenger.web,3410,0
com.whatsapp,3490,0
com.instagram.android,3505,0
com.facebook.orca,3745,0
com.zzkko,3424,0
com.disney.disneyplus,3329,0
com.snapchat.android,3407,0
com.facebook.lite,3311,0
com.ubercab,3487,0
com.mcdonalds.mobileapp,3296,0
com.netflix.mediaclient,3361,0
com.discord,3347,0
com.duolingo,3402,0
com.ebay.mobile,3423,0
com.outfit7.talkingnewsfree,3411,0
com.pinterest,3366,0
tv.twitch.android.app,3412,0
kjv.bible.kingjamesbible,3375,0
com.tinder,3398,0
com.expedia.bookings,3419,0
com.indeed.android.jobsearch,3583,0
com.contextlogic.wish,3451,0
com.alibaba.intl.android.apps.poseidon,3523,0
com.meditation.deepsleep.relax,3392,0
me.lyft.android,3316,0
com.yahoo.mobile.client.android.mail,3408,0
com.linkedin.android,3410,0
com.yahoo.mobile.client.android.finance,3673,0
tv.pluto.android,3333,0
com.gamma.scan,3274,0
org.telegram.messenger.web,3454,0
com.whatsapp,3789,0
com.instagram.android,3494,0
com.facebook.orca,3634,0
com.zzkko,3496,0
com.disney.disneyplus,3349,0
com.snapchat.android,3556,0
com.facebook.lite,3302,0
com.ubercab,3410,0
com.mcdonalds.mobileapp,3296,0
com.netflix.mediaclient,3381,0
com.discord,3753,0
com.duolingo,3569,0
com.ebay.mobile,3421,0
com.outfit7.talkingnewsfree,3419,0
com.pinterest,3362,0
tv.twitch.android.app,3372,0
kjv.bible.kingjamesbible,3675,0
com.tinder,3679,0
com.expedia.bookings,3461,0
com.indeed.android.jobsearch,3321,0
com.contextlogic.wish,3384,0
com.alibaba.intl.android.apps.poseidon,3544,0
com.meditation.deepsleep.relax,3349,0
me.lyft.android,3307,0
com.yahoo.mobile.client.android.mail,3425,0
com.linkedin.android,3374,0
com.yahoo.mobile.client.android.finance,3391,0
tv.pluto.android,3317,0
com.gamma.scan,3449,0
org.telegram.messenger.web,3359,0
com.whatsapp,3483,0
com.instagram.android,3494,0
com.facebook.orca,3856,0
com.zzkko,3404,0
com.disney.disneyplus,3358,0
com.snapchat.android,3865,0
com.facebook.lite,3349,0
com.ubercab,3352,0
com.mcdonalds.mobileapp,3485,0
com.netflix.mediaclient,3339,0
com.discord,3537,0
com.duolingo,3407,0
com.ebay.mobile,3438,0
com.outfit7.talkingnewsfree,3514,0
com.pinterest,3347,0
tv.twitch.android.app,3641,0
kjv.bible.kingjamesbible,3345,0
com.tinder,3371,0
com.expedia.bookings,3366,0
com.indeed.android.jobsearch,3416,0
com.contextlogic.wish,3379,0
com.alibaba.intl.android.apps.poseidon,3569,0
com.meditation.deepsleep.relax,3368,0
me.lyft.android,3358,0
com.yahoo.mobile.client.android.mail,3444,0
com.linkedin.android,3757,0
com.yahoo.mobile.client.android.finance,3393,0
tv.pluto.android,3287,0
com.gamma.scan,3305,0
org.telegram.messenger.web,3347,0
com.whatsapp,3529,0
com.instagram.android,3412,0
com.facebook.orca,3823,0
com.zzkko,3394,0
com.disney.disneyplus,3323,0
com.snapchat.android,3719,0
com.facebook.lite,3303,0
com.ubercab,3346,0
com.mcdonalds.mobileapp,3631,0
com.netflix.mediaclient,3351,0
com.discord,3330,0
com.duolingo,3653,0
com.ebay.mobile,3400,0
com.outfit7.talkingnewsfree,3555,0
com.pinterest,3405,0
tv.twitch.android.app,3399,0
kjv.bible.kingjamesbible,3384,0
com.tinder,3492,0
com.expedia.bookings,3348,0
com.indeed.android.jobsearch,3390,0
com.contextlogic.wish,3376,0
com.alibaba.intl.android.apps.poseidon,3475,0
com.meditation.deepsleep.relax,3603,0
me.lyft.android,3339,0
com.yahoo.mobile.client.android.mail,3378,0
com.linkedin.android,3388,0
com.yahoo.mobile.client.android.finance,3393,0
tv.pluto.android,3328,0
com.gamma.scan,3342,0
org.telegram.messenger.web,3660,0
com.whatsapp,3586,0
com.instagram.android,3468,0
com.facebook.orca,3971,0
com.zzkko,3381,0
com.disney.disneyplus,3347,0
com.snapchat.android,3533,0
com.facebook.lite,3303,0
com.ubercab,3376,0
com.mcdonalds.mobileapp,3467,0
com.netflix.mediaclient,3736,0
com.discord,3251,0
com.duolingo,3568,0
com.ebay.mobile,3411,0
com.outfit7.talkingnewsfree,3342,0
com.pinterest,3388,0
tv.twitch.android.app,3412,0
kjv.bible.kingjamesbible,3515,0
com.tinder,3365,0
com.expedia.bookings,3384,0
com.indeed.android.jobsearch,3435,0
com.contextlogic.wish,3405,0
com.alibaba.intl.android.apps.poseidon,3420,0
com.meditation.deepsleep.relax,3429,0
me.lyft.android,3298,0
com.yahoo.mobile.client.android.mail,3373,0
com.linkedin.android,3700,0
com.yahoo.mobile.client.android.finance,3510,0
tv.pluto.android,3410,0
com.gamma.scan,3277,0
org.telegram.messenger.web,3408,0
com.whatsapp,3657,0
com.instagram.android,3500,0
com.facebook.orca,3651,0
com.zzkko,3382,0
com.disney.disneyplus,3314,0
com.snapchat.android,3810,0
com.facebook.lite,3364,0
com.ubercab,3484,0
com.mcdonalds.mobileapp,3356,0
com.netflix.mediaclient,3500,0
com.discord,3348,0
com.duolingo,3658,0
com.ebay.mobile,3626,0
com.outfit7.talkingnewsfree,3397,0
com.pinterest,3329,0
tv.twitch.android.app,3360,0
kjv.bible.kingjamesbible,3413,0
com.tinder,3429,0
com.expedia.bookings,3395,0
com.indeed.android.jobsearch,3282,0
com.contextlogic.wish,3481,0
com.alibaba.intl.android.apps.poseidon,3451,0
com.meditation.deepsleep.relax,3355,0
me.lyft.android,3441,0
com.yahoo.mobile.client.android.mail,3421,0
com.linkedin.android,3358,0
com.yahoo.mobile.client.android.finance,3569,0
tv.pluto.android,3336,0
com.gamma.scan,3273,0
org.telegram.messenger.web,3592,0
com.whatsapp,3468,0
com.instagram.android,3462,0
com.facebook.orca,3650,0
com.zzkko,3410,0
com.disney.disneyplus,3710,0
com.snapchat.android,3364,0
com.facebook.lite,3420,0
com.ubercab,3367,0
com.mcdonalds.mobileapp,3338,0
com.netflix.mediaclient,3549,0
com.discord,3328,0
com.duolingo,3444,0
com.ebay.mobile,3517,0
com.outfit7.talkingnewsfree,3328,0
com.pinterest,3354,0
tv.twitch.android.app,3438,0
kjv.bible.kingjamesbible,3355,0
com.tinder,3354,0
com.expedia.bookings,3448,0
com.indeed.android.jobsearch,3293,0
com.contextlogic.wish,3428,0
com.alibaba.intl.android.apps.poseidon,3463,0
com.meditation.deepsleep.relax,3447,0
me.lyft.android,3420,0
com.yahoo.mobile.client.android.mail,3372,0
com.linkedin.android,3380,0
com.yahoo.mobile.client.android.finance,3504,0
tv.pluto.android,3720,0
com.gamma.scan,3380,0
org.telegram.messenger.web,3434,0
com.whatsapp,3495,0
com.instagram.android,3689,0
com.facebook.orca,3722,0
com.zzkko,3441,0
com.disney.disneyplus,3288,0
com.snapchat.android,3512,0
com.facebook.lite,3573,0
com.ubercab,3367,0
com.mcdonalds.mobileapp,3278,0
com.netflix.mediaclient,3434,0
com.discord,3339,0
com.duolingo,3357,0
com.ebay.mobile,3501,0
com.outfit7.talkingnewsfree,3374,0
com.pinterest,3330,0
tv.twitch.android.app,3372,0
kjv.bible.kingjamesbible,3371,0
com.tinder,3362,0
com.expedia.bookings,3622,0
com.indeed.android.jobsearch,3344,0
com.contextlogic.wish,3443,0
com.alibaba.intl.android.apps.poseidon,3438,0
com.meditation.deepsleep.relax,3376,0
me.lyft.android,3526,0
com.yahoo.mobile.client.android.mail,3360,0
com.linkedin.android,3416,0
com.yahoo.mobile.client.android.finance,3396,0
tv.pluto.android,3328,0
com.gamma.scan,3329,0
org.telegram.messenger.web,3379,0
com.whatsapp,3717,0
com.instagram.android,3549,0
com.facebook.orca,3661,0
com.zzkko,3974,0
com.disney.disneyplus,3321,0
com.snapchat.android,3746,0
com.facebook.lite,3365,0
com.ubercab,3382,0
com.mcdonalds.mobileapp,3319,0
com.netflix.mediaclient,3480,0
com.discord,3422,0
com.duolingo,3348,0
com.ebay.mobile,3443,0
com.outfit7.talkingnewsfree,3331,0
com.pinterest,3493,0
tv.twitch.android.app,3366,0
kjv.bible.kingjamesbible,3665,0
com.tinder,3397,0
com.expedia.bookings,3400,0
com.indeed.android.jobsearch,3483,0
com.contextlogic.wish,3410,0
com.alibaba.intl.android.apps.poseidon,3455,0
com.meditation.deepsleep.relax,3368,0
me.lyft.android,3333,0
com.yahoo.mobile.client.android.mail,3716,0
com.linkedin.android,3436,0
com.yahoo.mobile.client.android.finance,3967,0
tv.pluto.android,3345,0
com.gamma.scan,3308,0
org.telegram.messenger.web,3504,0
com.whatsapp,3450,0
com.instagram.android,3625,0
com.facebook.orca,3650,0
com.zzkko,3366,0
com.disney.disneyplus,3378,0
com.snapchat.android,3466,0
com.facebook.lite,3365,0
com.ubercab,3582,0
com.mcdonalds.mobileapp,3312,0
com.netflix.mediaclient,3346,0
com.discord,3311,0
com.duolingo,3468,0
com.ebay.mobile,3467,0
com.outfit7.talkingnewsfree,3291,0
com.pinterest,3413,0
tv.twitch.android.app,3441,0
kjv.bible.kingjamesbible,3373,0
com.tinder,3735,0
com.expedia.bookings,3383,0
com.indeed.android.jobsearch,3311,0
com.contextlogic.wish,3427,0
com.alibaba.intl.android.apps.poseidon,3472,0
com.meditation.deepsleep.relax,3381,0
me.lyft.android,3454,0
com.yahoo.mobile.client.android.mail,3383,0
com.linkedin.android,3566,0
com.yahoo.mobile.client.android.finance,3383,0
tv.pluto.android,3328,0
